Timestamp,Signal,Value
1970-01-01 00:04:23.644,ir,99135.0
1970-01-01 00:04:23.673,ir,99158.0
1970-01-01 00:04:23.693,ir,99154.0
1970-01-01 00:04:23.713,ir,99141.0
1970-01-01 00:04:23.734,ir,99136.0
1970-01-01 00:04:23.752,ir,99140.0
1970-01-01 00:04:23.770,ir,99149.0
1970-01-01 00:04:23.782,ir,99134.0
1970-01-01 00:04:23.802,ir,99122.0
1970-01-01 00:04:23.840,ir,99132.0
1970-01-01 00:04:23.860,ir,99130.0
1970-01-01 00:04:23.878,ir,99118.0
1970-01-01 00:04:23.895,ir,99091.0
1970-01-01 00:04:23.914,ir,99143.0
1970-01-01 00:04:23.932,ir,99117.0
1970-01-01 00:04:23.942,ir,99122.0
1970-01-01 00:04:23.962,ir,99131.0
1970-01-01 00:04:23.982,ir,99106.0
1970-01-01 00:04:24.002,ir,99129.0
1970-01-01 00:04:24.028,ir,99123.0
1970-01-01 00:04:24.045,ir,99119.0
1970-01-01 00:04:24.062,ir,99122.0
1970-01-01 00:04:24.095,ir,99125.0
1970-01-01 00:04:24.111,ir,99154.0
1970-01-01 00:04:24.131,ir,99136.0
1970-01-01 00:04:24.151,ir,99118.0
1970-01-01 00:04:24.168,ir,99141.0
1970-01-01 00:04:24.184,ir,99159.0
1970-01-01 00:04:24.215,ir,99140.0
1970-01-01 00:04:24.231,ir,99117.0
1970-01-01 00:04:24.252,ir,99131.0
1970-01-01 00:04:24.272,ir,99128.0
1970-01-01 00:04:24.285,ir,99137.0
1970-01-01 00:04:24.305,ir,99159.0
1970-01-01 00:04:24.325,ir,99150.0
1970-01-01 00:04:24.343,ir,99147.0
1970-01-01 00:04:24.362,ir,99152.0
1970-01-01 00:04:24.386,ir,99166.0
1970-01-01 00:04:24.406,ir,99164.0
1970-01-01 00:04:24.426,ir,99156.0
1970-01-01 00:04:24.446,ir,99178.0
1970-01-01 00:04:24.472,ir,99155.0
1970-01-01 00:04:24.490,ir,99165.0
1970-01-01 00:04:24.506,ir,99160.0
1970-01-01 00:04:24.522,ir,99149.0
1970-01-01 00:04:24.542,ir,99149.0
1970-01-01 00:04:24.570,ir,99152.0
1970-01-01 00:04:24.592,ir,99128.0
1970-01-01 00:04:24.612,ir,99142.0
1970-01-01 00:04:24.621,ir,99159.0
1970-01-01 00:04:24.641,ir,99144.0
1970-01-01 00:04:24.672,ir,99143.0
1970-01-01 00:04:24.688,ir,99142.0
1970-01-01 00:04:24.713,ir,99152.0
1970-01-01 00:04:24.733,ir,99156.0
1970-01-01 00:04:24.755,ir,99148.0
1970-01-01 00:04:24.775,ir,99156.0
1970-01-01 00:04:24.792,ir,99154.0
1970-01-01 00:04:24.807,ir,99167.0
1970-01-01 00:04:24.823,ir,99170.0
1970-01-01 00:04:24.843,ir,99158.0
1970-01-01 00:04:24.843,ir,99158.0
1970-01-01 00:04:24.863,ir,99170.0
1970-01-01 00:04:24.863,ir,99170.0
1970-01-01 00:04:24.883,ir,99162.0
1970-01-01 00:04:24.883,ir,99162.0
1970-01-01 00:04:24.908,ir,99161.0
1970-01-01 00:04:24.924,ir,99181.0
1970-01-01 00:04:24.955,ir,99179.0
1970-01-01 00:04:24.971,ir,99195.0
1970-01-01 00:04:24.980,ir,99178.0
1970-01-01 00:04:25.000,ir,99167.0
1970-01-01 00:04:25.022,ir,99153.0
1970-01-01 00:04:25.042,ir,99177.0
1970-01-01 00:04:25.062,ir,99176.0
1970-01-01 00:04:25.097,ir,99197.0
1970-01-01 00:04:25.113,ir,99173.0
1970-01-01 00:04:25.129,ir,99180.0
1970-01-01 00:04:25.143,ir,99183.0
1970-01-01 00:04:25.163,ir,99179.0
1970-01-01 00:04:25.183,ir,99174.0
1970-01-01 00:04:25.217,ir,99148.0
1970-01-01 00:04:25.233,ir,99164.0
1970-01-01 00:04:25.249,ir,99158.0
1970-01-01 00:04:25.265,ir,99152.0
1970-01-01 00:04:25.285,ir,99155.0
1970-01-01 00:04:25.312,ir,99156.0
1970-01-01 00:04:25.339,ir,99150.0
1970-01-01 00:04:25.352,ir,99152.0
1970-01-01 00:04:25.372,ir,99156.0
1970-01-01 00:04:25.395,ir,99124.0
1970-01-01 00:04:25.411,ir,99129.0
1970-01-01 00:04:25.429,ir,99122.0
1970-01-01 00:04:25.455,ir,99114.0
1970-01-01 00:04:25.475,ir,99123.0
1970-01-01 00:04:25.495,ir,99129.0
1970-01-01 00:04:25.515,ir,99116.0
1970-01-01 00:04:25.531,ir,99112.0
1970-01-01 00:04:25.547,ir,99099.0
1970-01-01 00:04:25.563,ir,99113.0
1970-01-01 00:04:25.587,ir,99090.0
1970-01-01 00:04:25.607,ir,99110.0
1970-01-01 00:04:25.642,ir,99101.0
1970-01-01 00:04:25.662,ir,99103.0
1970-01-01 00:04:25.670,ir,99111.0
1970-01-01 00:04:25.690,ir,99104.0
1970-01-01 00:04:25.706,ir,99112.0
1970-01-01 00:04:25.722,ir,99101.0
1970-01-01 00:04:25.753,ir,99092.0
1970-01-01 00:04:25.773,ir,99101.0
1970-01-01 00:04:25.790,ir,99105.0
1970-01-01 00:04:25.810,ir,99090.0
1970-01-01 00:04:25.827,ir,99101.0
1970-01-01 00:04:25.843,ir,99085.0
1970-01-01 00:04:25.874,ir,99081.0
1970-01-01 00:04:25.888,ir,99087.0
1970-01-01 00:04:25.908,ir,99077.0
1970-01-01 00:04:25.939,ir,99088.0
1970-01-01 00:04:25.959,ir,99088.0
1970-01-01 00:04:25.979,ir,99084.0
1970-01-01 00:04:25.995,ir,99067.0
1970-01-01 00:04:26.011,ir,99074.0
1970-01-01 00:04:26.027,ir,99082.0
1970-01-01 00:04:26.054,ir,99082.0
1970-01-01 00:04:26.074,ir,99078.0
1970-01-01 00:04:26.096,ir,99099.0
1970-01-01 00:04:26.116,ir,99091.0
1970-01-01 00:04:26.133,ir,99105.0
1970-01-01 00:04:26.149,ir,99098.0
1970-01-01 00:04:26.165,ir,99074.0
1970-01-01 00:04:26.185,ir,99061.0
1970-01-01 00:04:26.204,ir,99063.0
1970-01-01 00:04:26.224,ir,99070.0
1970-01-01 00:04:26.244,ir,99093.0
1970-01-01 00:04:26.266,ir,99096.0
1970-01-01 00:04:26.285,ir,99111.0
1970-01-01 00:04:26.306,ir,99099.0
1970-01-01 00:04:26.325,ir,99113.0
1970-01-01 00:04:26.346,ir,99119.0
1970-01-01 00:04:26.366,ir,99131.0
1970-01-01 00:04:26.386,ir,99147.0
1970-01-01 00:04:26.417,ir,99164.0
1970-01-01 00:04:26.435,ir,99195.0
1970-01-01 00:04:26.452,ir,99192.0
1970-01-01 00:04:26.469,ir,99206.0
1970-01-01 00:04:26.498,ir,99199.0
1970-01-01 00:04:26.503,ir,99236.0
1970-01-01 00:04:26.523,ir,99252.0
1970-01-01 00:04:26.550,ir,99245.0
1970-01-01 00:04:26.570,ir,99292.0
1970-01-01 00:04:26.589,ir,99325.0
1970-01-01 00:04:26.610,ir,99325.0
1970-01-01 00:04:26.635,ir,99362.0
1970-01-01 00:04:26.656,ir,99374.0
1970-01-01 00:04:26.676,ir,99400.0
1970-01-01 00:04:26.684,ir,99439.0
1970-01-01 00:04:26.704,ir,99440.0
1970-01-01 00:04:26.768,ir,99526.0
1970-01-01 00:04:26.797,ir,99544.0
1970-01-01 00:04:26.818,ir,99568.0
1970-01-01 00:04:26.838,ir,99602.0
1970-01-01 00:04:26.858,ir,99659.0
1970-01-01 00:04:26.896,ir,99717.0
1970-01-01 00:04:27.355,ir,99717.0
1970-01-01 00:04:06.322,ir,99677.0
1970-01-01 00:04:06.346,ir,99681.0
1970-01-01 00:04:06.368,ir,99675.0
1970-01-01 00:04:06.384,ir,99656.0
1970-01-01 00:04:06.404,ir,99631.0
1970-01-01 00:04:06.424,ir,99662.0
1970-01-01 00:04:06.444,ir,99614.0
1970-01-01 00:04:06.471,ir,99627.0
1970-01-01 00:04:06.490,ir,99623.0
1970-01-01 00:04:06.506,ir,99597.0
1970-01-01 00:04:06.524,ir,99589.0
1970-01-01 00:04:06.544,ir,99633.0
1970-01-01 00:04:06.566,ir,99572.0
1970-01-01 00:04:06.586,ir,99575.0
1970-01-01 00:04:06.606,ir,99568.0
1970-01-01 00:04:06.633,ir,99552.0
1970-01-01 00:04:06.649,ir,99558.0
1970-01-01 00:04:06.665,ir,99557.0
1970-01-01 00:04:06.686,ir,99548.0
1970-01-01 00:04:06.716,ir,99553.0
1970-01-01 00:04:06.725,ir,99531.0
1970-01-01 00:04:06.745,ir,99542.0
1970-01-01 00:04:06.767,ir,99518.0
1970-01-01 00:04:06.793,ir,99520.0
1970-01-01 00:04:06.809,ir,99525.0
1970-01-01 00:04:06.828,ir,99503.0
1970-01-01 00:04:06.946,ir,99448.0
1970-01-01 00:04:07.002,ir,99438.0
1970-01-01 00:04:07.022,ir,99438.0
1970-01-01 00:04:07.042,ir,99425.0
1970-01-01 00:04:07.047,ir,99425.0
1970-01-01 00:04:07.067,ir,99418.0
1970-01-01 00:04:07.084,ir,99420.0
1970-01-01 00:04:07.115,ir,99416.0
1970-01-01 00:04:07.138,ir,99414.0
1970-01-01 00:04:07.160,ir,99403.0
1970-01-01 00:04:07.180,ir,99410.0
1970-01-01 00:04:07.200,ir,99398.0
1970-01-01 00:04:07.218,ir,99392.0
1970-01-01 00:04:07.237,ir,99374.0
1970-01-01 00:04:07.253,ir,99382.0
1970-01-01 00:04:07.269,ir,99363.0
1970-01-01 00:04:07.297,ir,99359.0
1970-01-01 00:04:07.323,ir,99350.0
1970-01-01 00:04:07.343,ir,99335.0
1970-01-01 00:04:07.363,ir,99340.0
1970-01-01 00:04:07.379,ir,99313.0
1970-01-01 00:04:07.397,ir,99385.0
1970-01-01 00:04:07.415,ir,99315.0
1970-01-01 00:04:07.440,ir,99298.0
1970-01-01 00:04:07.448,ir,99298.0
1970-01-01 00:04:07.468,ir,99303.0
1970-01-01 00:04:07.488,ir,99299.0
1970-01-01 00:04:07.508,ir,99285.0
1970-01-01 00:04:07.532,ir,99279.0
1970-01-01 00:04:07.548,ir,99282.0
1970-01-01 00:04:07.564,ir,99293.0
1970-01-01 00:04:07.585,ir,99285.0
1970-01-01 00:04:07.605,ir,99271.0
1970-01-01 00:04:07.625,ir,99275.0
1970-01-01 00:04:07.645,ir,99303.0
1970-01-01 00:04:07.673,ir,99298.0
1970-01-01 00:04:07.689,ir,99325.0
1970-01-01 00:04:07.705,ir,99327.0
1970-01-01 00:04:07.728,ir,99327.0
1970-01-01 00:04:07.748,ir,99321.0
1970-01-01 00:04:07.777,ir,99336.0
1970-01-01 00:04:07.797,ir,99341.0
1970-01-01 00:04:07.808,ir,99364.0
1970-01-01 00:04:07.828,ir,99351.0
1970-01-01 00:04:07.859,ir,99384.0
1970-01-01 00:04:07.875,ir,99395.0
1970-01-01 00:04:07.889,ir,99420.0
1970-01-01 00:04:07.909,ir,99448.0
1970-01-01 00:04:08.035,ir,99433.0
1970-01-01 00:04:08.071,ir,99442.0
1970-01-01 00:04:08.098,ir,99433.0
1970-01-01 00:04:08.118,ir,99418.0
1970-01-01 00:04:08.139,ir,99397.0
1970-01-01 00:04:08.155,ir,99387.0
1970-01-01 00:04:08.171,ir,99364.0
1970-01-01 00:04:08.195,ir,99351.0
1970-01-01 00:04:08.221,ir,99330.0
1970-01-01 00:04:08.241,ir,99340.0
1970-01-01 00:04:08.251,ir,99322.0
1970-01-01 00:04:08.271,ir,99317.0
1970-01-01 00:04:08.287,ir,99325.0
1970-01-01 00:04:08.319,ir,99327.0
1970-01-01 00:04:08.339,ir,99340.0
1970-01-01 00:04:08.348,ir,99329.0
1970-01-01 00:04:08.368,ir,99311.0
1970-01-01 00:04:08.396,ir,99319.0
1970-01-01 00:04:08.420,ir,99302.0
1970-01-01 00:04:08.440,ir,99278.0
1970-01-01 00:04:08.456,ir,99290.0
1970-01-01 00:04:08.472,ir,99278.0
1970-01-01 00:04:08.499,ir,99269.0
1970-01-01 00:04:08.522,ir,99268.0
1970-01-01 00:04:08.542,ir,99282.0
1970-01-01 00:04:08.562,ir,99282.0
1970-01-01 00:04:08.578,ir,99293.0
1970-01-01 00:04:08.594,ir,99298.0
1970-01-01 00:04:08.618,ir,99287.0
1970-01-01 00:04:08.638,ir,99307.0
1970-01-01 00:04:08.660,ir,99305.0
1970-01-01 00:04:08.675,ir,99312.0
1970-01-01 00:04:08.695,ir,99303.0
1970-01-01 00:04:08.715,ir,99310.0
1970-01-01 00:04:08.742,ir,99300.0
1970-01-01 00:04:08.760,ir,99297.0
1970-01-01 00:04:08.777,ir,99312.0
1970-01-01 00:04:08.804,ir,99289.0
1970-01-01 00:04:08.820,ir,99268.0
1970-01-01 00:04:08.840,ir,99290.0
1970-01-01 00:04:08.860,ir,99267.0
1970-01-01 00:04:08.877,ir,99268.0
1970-01-01 00:04:08.894,ir,99246.0
1970-01-01 00:04:08.910,ir,99241.0
1970-01-01 00:04:08.926,ir,99249.0
1970-01-01 00:04:08.961,ir,99243.0
1970-01-01 00:04:08.981,ir,99236.0
1970-01-01 00:04:08.992,ir,99256.0
1970-01-01 00:04:09.012,ir,99237.0
1970-01-01 00:04:09.029,ir,99225.0
1970-01-01 00:04:09.060,ir,99231.0
1970-01-01 00:04:09.069,ir,99192.0
1970-01-01 00:04:09.089,ir,99201.0
1970-01-01 00:04:09.107,ir,99202.0
1970-01-01 00:04:09.127,ir,99192.0
1970-01-01 00:04:09.147,ir,99175.0
1970-01-01 00:04:09.180,ir,99163.0
1970-01-01 00:04:09.197,ir,99196.0
1970-01-01 00:04:09.215,ir,99155.0
1970-01-01 00:04:09.239,ir,99170.0
1970-01-01 00:04:09.245,ir,99166.0
1970-01-01 00:04:09.265,ir,99158.0
1970-01-01 00:04:09.285,ir,99158.0
1970-01-01 00:04:09.305,ir,99163.0
1970-01-01 00:04:09.328,ir,99164.0
1970-01-01 00:04:09.360,ir,99155.0
1970-01-01 00:04:09.376,ir,99136.0
1970-01-01 00:04:09.391,ir,99151.0
1970-01-01 00:04:09.411,ir,99136.0
1970-01-01 00:04:09.436,ir,99151.0
1970-01-01 00:04:09.456,ir,99151.0
1970-01-01 00:04:09.472,ir,99133.0
1970-01-01 00:04:09.488,ir,99134.0
1970-01-01 00:04:09.520,ir,99162.0
1970-01-01 00:04:09.543,ir,99207.0
1970-01-01 00:04:09.563,ir,99248.0
1970-01-01 00:04:09.583,ir,99282.0
1970-01-01 00:04:09.593,ir,99308.0
1970-01-01 00:04:09.613,ir,99310.0
1970-01-01 00:04:09.634,ir,99307.0
1970-01-01 00:04:09.651,ir,99307.0
1970-01-01 00:04:09.669,ir,99314.0
1970-01-01 00:04:09.696,ir,99306.0
1970-01-01 00:04:09.715,ir,99286.0
1970-01-01 00:04:09.735,ir,99287.0
1970-01-01 00:04:09.755,ir,99263.0
1970-01-01 00:04:09.778,ir,99262.0
1970-01-01 00:04:09.794,ir,99255.0
1970-01-01 00:04:09.812,ir,99235.0
1970-01-01 00:04:09.829,ir,99236.0
1970-01-01 00:04:09.861,ir,99217.0
1970-01-01 00:04:09.881,ir,99215.0
1970-01-01 00:04:09.889,ir,99222.0
1970-01-01 00:04:09.909,ir,99237.0
1970-01-01 00:04:09.935,ir,99221.0
1970-01-01 00:04:09.951,ir,99205.0
1970-01-01 00:04:09.967,ir,99216.0
1970-01-01 00:04:09.984,ir,99216.0
1970-01-01 00:04:10.004,ir,99224.0
1970-01-01 00:04:10.033,ir,99188.0
1970-01-01 00:04:10.053,ir,99192.0
1970-01-01 00:04:10.069,ir,99200.0
1970-01-01 00:04:10.100,ir,99199.0
1970-01-01 00:04:10.116,ir,99192.0
1970-01-01 00:04:10.143,ir,99189.0
1970-01-01 00:04:10.162,ir,99181.0
1970-01-01 00:04:10.182,ir,99179.0
1970-01-01 00:04:10.202,ir,99173.0
1970-01-01 00:04:10.220,ir,99159.0
1970-01-01 00:04:10.236,ir,99166.0
1970-01-01 00:04:10.252,ir,99150.0
1970-01-01 00:04:10.268,ir,99144.0
1970-01-01 00:04:10.291,ir,99140.0
1970-01-01 00:04:10.317,ir,99127.0
1970-01-01 00:04:10.337,ir,99134.0
1970-01-01 00:04:10.366,ir,99138.0
1970-01-01 00:04:10.369,ir,99134.0
1970-01-01 00:04:10.389,ir,99263.0
1970-01-01 00:04:10.421,ir,99130.0
1970-01-01 00:04:10.422,ir,99112.0
1970-01-01 00:04:10.442,ir,99127.0
1970-01-01 00:04:10.462,ir,99110.0
1970-01-01 00:04:10.482,ir,99103.0
1970-01-01 00:04:10.508,ir,99097.0
1970-01-01 00:04:10.539,ir,99102.0
1970-01-01 00:04:10.555,ir,99106.0
1970-01-01 00:04:10.571,ir,99144.0
1970-01-01 00:04:10.594,ir,99158.0
1970-01-01 00:04:10.617,ir,99177.0
1970-01-01 00:04:10.637,ir,99201.0
1970-01-01 00:04:10.657,ir,99209.0
1970-01-01 00:04:10.675,ir,99252.0
1970-01-01 00:04:10.696,ir,99244.0
1970-01-01 00:04:10.712,ir,99248.0
1970-01-01 00:04:10.729,ir,99234.0
1970-01-01 00:04:10.748,ir,99224.0
1970-01-01 00:04:10.768,ir,99213.0
1970-01-01 00:04:10.799,ir,99198.0
1970-01-01 00:04:10.815,ir,99191.0
1970-01-01 00:04:10.836,ir,99191.0
1970-01-01 00:04:10.858,ir,99187.0
1970-01-01 00:04:10.875,ir,99189.0
1970-01-01 00:04:10.895,ir,99178.0
1970-01-01 00:04:10.910,ir,99164.0
1970-01-01 00:04:10.930,ir,99175.0
1970-01-01 00:04:10.962,ir,99170.0
1970-01-01 00:04:10.983,ir,99148.0
1970-01-01 00:04:11.000,ir,99154.0
1970-01-01 00:04:11.016,ir,99153.0
1970-01-01 00:04:11.032,ir,99152.0
1970-01-01 00:04:11.057,ir,99143.0
1970-01-01 00:04:11.077,ir,99123.0
1970-01-01 00:04:11.094,ir,99132.0
1970-01-01 00:04:11.113,ir,99131.0
1970-01-01 00:04:11.128,ir,99128.0
1970-01-01 00:04:11.148,ir,99138.0
1970-01-01 00:04:11.184,ir,99155.0
1970-01-01 00:04:11.204,ir,99158.0
1970-01-01 00:04:11.220,ir,99151.0
1970-01-01 00:04:11.236,ir,99149.0
1970-01-01 00:04:11.254,ir,99143.0
1970-01-01 00:04:11.274,ir,99147.0
1970-01-01 00:04:11.291,ir,99134.0
1970-01-01 00:04:11.311,ir,99138.0
1970-01-01 00:04:11.329,ir,99128.0
1970-01-01 00:04:11.349,ir,99128.0
1970-01-01 00:04:11.384,ir,99124.0
1970-01-01 00:04:11.404,ir,99134.0
1970-01-01 00:04:11.420,ir,99113.0
1970-01-01 00:04:11.437,ir,99112.0
1970-01-01 00:04:11.458,ir,99118.0
1970-01-01 00:04:11.478,ir,99111.0
1970-01-01 00:04:11.498,ir,99112.0
1970-01-01 00:04:11.515,ir,99109.0
1970-01-01 00:04:11.538,ir,99105.0
1970-01-01 00:04:11.556,ir,99114.0
1970-01-01 00:04:11.573,ir,99113.0
1970-01-01 00:04:11.590,ir,99098.0
1970-01-01 00:04:11.608,ir,99120.0
1970-01-01 00:04:11.619,ir,99112.0
1970-01-01 00:04:11.639,ir,99105.0
1970-01-01 00:04:11.676,ir,99113.0
1970-01-01 00:04:11.693,ir,99104.0
1970-01-01 00:04:11.714,ir,99119.0
1970-01-01 00:04:11.729,ir,99100.0
1970-01-01 00:04:11.749,ir,99100.0
1970-01-01 00:04:11.783,ir,99104.0
1970-01-01 00:04:11.803,ir,99107.0
1970-01-01 00:04:11.815,ir,99102.0
1970-01-01 00:04:11.835,ir,99102.0
1970-01-01 00:04:11.855,ir,99093.0
1970-01-01 00:04:11.876,ir,99115.0
1970-01-01 00:04:11.897,ir,99110.0
1970-01-01 00:04:11.916,ir,99104.0
1970-01-01 00:04:11.933,ir,99108.0
1970-01-01 00:04:11.953,ir,99113.0
1970-01-01 00:04:11.978,ir,99089.0
1970-01-01 00:04:11.998,ir,99087.0
1970-01-01 00:04:12.018,ir,99098.0
1970-01-01 00:04:12.044,ir,99092.0
1970-01-01 00:04:12.062,ir,99099.0
1970-01-01 00:04:12.079,ir,99097.0
1970-01-01 00:04:12.088,ir,99103.0
1970-01-01 00:04:12.108,ir,99100.0
1970-01-01 00:04:12.133,ir,99089.0
1970-01-01 00:04:12.153,ir,99090.0
1970-01-01 00:04:12.173,ir,99087.0
1970-01-01 00:04:12.204,ir,99078.0
1970-01-01 00:04:12.220,ir,99036.0
1970-01-01 00:04:12.232,ir,99088.0
1970-01-01 00:04:12.252,ir,99083.0
1970-01-01 00:04:12.288,ir,99064.0
1970-01-01 00:04:12.308,ir,99072.0
1970-01-01 00:04:12.325,ir,99065.0
1970-01-01 00:04:12.341,ir,99017.0
1970-01-01 00:04:12.357,ir,99069.0
1970-01-01 00:04:12.373,ir,99072.0
1970-01-01 00:04:12.408,ir,99066.0
1970-01-01 00:04:12.414,ir,99066.0
1970-01-01 00:04:12.434,ir,99068.0
1970-01-01 00:04:12.454,ir,99065.0
1970-01-01 00:04:12.474,ir,99060.0
1970-01-01 00:04:12.490,ir,99070.0
1970-01-01 00:04:12.522,ir,99055.0
1970-01-01 00:04:12.529,ir,99061.0
1970-01-01 00:04:12.549,ir,99059.0
1970-01-01 00:04:12.570,ir,99063.0
1970-01-01 00:04:12.590,ir,99054.0
1970-01-01 00:04:12.610,ir,99054.0
1970-01-01 00:04:12.634,ir,99054.0
1970-01-01 00:04:12.650,ir,99049.0
1970-01-01 00:04:12.681,ir,99052.0
1970-01-01 00:04:12.707,ir,99054.0
1970-01-01 00:04:12.717,ir,99038.0
1970-01-01 00:04:12.737,ir,99063.0
1970-01-01 00:04:12.759,ir,99037.0
1970-01-01 00:04:12.788,ir,99040.0
1970-01-01 00:04:12.789,ir,99027.0
1970-01-01 00:04:12.809,ir,99010.0
1970-01-01 00:04:12.832,ir,99027.0
1970-01-01 00:04:12.851,ir,99014.0
1970-01-01 00:04:12.871,ir,99011.0
1970-01-01 00:04:12.891,ir,99015.0
1970-01-01 00:04:12.920,ir,99012.0
1970-01-01 00:04:12.936,ir,99007.0
1970-01-01 00:04:12.952,ir,99007.0
1970-01-01 00:04:12.972,ir,98996.0
1970-01-01 00:04:12.992,ir,98998.0
1970-01-01 00:04:13.015,ir,98990.0
1970-01-01 00:04:13.035,ir,99001.0
1970-01-01 00:04:13.055,ir,98985.0
1970-01-01 00:04:13.075,ir,98997.0
1970-01-01 00:04:13.091,ir,98976.0
1970-01-01 00:04:13.123,ir,98982.0
1970-01-01 00:04:13.148,ir,98985.0
1970-01-01 00:04:13.156,ir,98974.0
1970-01-01 00:04:13.176,ir,98997.0
1970-01-01 00:04:13.196,ir,98977.0
1970-01-01 00:04:13.218,ir,98984.0
1970-01-01 00:04:13.238,ir,98969.0
1970-01-01 00:04:13.254,ir,98989.0
1970-01-01 00:04:13.270,ir,98977.0
1970-01-01 00:04:13.291,ir,98981.0
1970-01-01 00:04:13.311,ir,98971.0
1970-01-01 00:04:13.333,ir,98983.0
1970-01-01 00:04:13.353,ir,98993.0
1970-01-01 00:04:13.384,ir,98974.0
1970-01-01 00:04:13.400,ir,98975.0
1970-01-01 00:04:13.416,ir,98976.0
1970-01-01 00:04:13.432,ir,98980.0
1970-01-01 00:04:13.448,ir,98976.0
1970-01-01 00:04:13.468,ir,98988.0
1970-01-01 00:04:13.500,ir,98990.0
1970-01-01 00:04:13.520,ir,98992.0
1970-01-01 00:04:13.537,ir,98990.0
1970-01-01 00:04:13.553,ir,99007.0
1970-01-01 00:04:13.581,ir,99023.0
1970-01-01 00:04:13.601,ir,99050.0
1970-01-01 00:04:13.615,ir,99021.0
1970-01-01 00:04:13.635,ir,99030.0
1970-01-01 00:04:13.655,ir,99061.0
1970-01-01 00:04:13.675,ir,99076.0
1970-01-01 00:04:13.691,ir,99084.0
1970-01-01 00:04:13.722,ir,99105.0
1970-01-01 00:04:13.743,ir,99110.0
1970-01-01 00:04:13.763,ir,99122.0
1970-01-01 00:04:13.773,ir,99125.0
1970-01-01 00:04:13.793,ir,99136.0
1970-01-01 00:04:13.813,ir,99132.0
1970-01-01 00:04:13.845,ir,99124.0
1970-01-01 00:04:13.861,ir,99109.0
1970-01-01 00:04:13.877,ir,99146.0
1970-01-01 00:04:13.900,ir,99122.0
1970-01-01 00:04:13.900,ir,99122.0
1970-01-01 00:04:13.920,ir,99125.0
1970-01-01 00:04:13.920,ir,99125.0
1970-01-01 00:04:13.940,ir,99133.0
1970-01-01 00:04:13.940,ir,99133.0
1970-01-01 00:04:13.952,ir,99137.0
1970-01-01 00:04:13.972,ir,99135.0
1970-01-01 00:04:14.003,ir,99141.0
1970-01-01 00:04:14.019,ir,99144.0
1970-01-01 00:04:14.038,ir,99156.0
1970-01-01 00:04:14.058,ir,99157.0
1970-01-01 00:04:14.084,ir,99163.0
1970-01-01 00:04:14.104,ir,99160.0
1970-01-01 00:04:14.122,ir,99161.0
1970-01-01 00:04:14.138,ir,99153.0
1970-01-01 00:04:14.154,ir,99154.0
1970-01-01 00:04:14.183,ir,99161.0
1970-01-01 00:04:14.203,ir,99132.0
1970-01-01 00:04:14.213,ir,99174.0
1970-01-01 00:04:14.233,ir,99161.0
1970-01-01 00:04:14.253,ir,99161.0
1970-01-01 00:04:14.272,ir,99164.0
1970-01-01 00:04:14.303,ir,99170.0
1970-01-01 00:04:14.319,ir,99167.0
1970-01-01 00:04:14.337,ir,99178.0
1970-01-01 00:04:14.357,ir,99172.0
1970-01-01 00:04:14.388,ir,99165.0
1970-01-01 00:04:14.408,ir,99145.0
1970-01-01 00:04:14.424,ir,99149.0
1970-01-01 00:04:14.440,ir,99128.0
1970-01-01 00:04:14.457,ir,99126.0
1970-01-01 00:04:14.473,ir,99124.0
1970-01-01 00:04:14.493,ir,99124.0
1970-01-01 00:04:14.513,ir,99124.0
1970-01-01 00:04:14.533,ir,99124.0
1970-01-01 00:04:14.562,ir,99118.0
1970-01-01 00:04:14.581,ir,99121.0
1970-01-01 00:04:14.597,ir,99108.0
1970-01-01 00:04:14.623,ir,99106.0
1970-01-01 00:04:14.634,ir,99080.0
1970-01-01 00:04:14.654,ir,99103.0
1970-01-01 00:04:14.675,ir,99096.0
1970-01-01 00:04:14.695,ir,99078.0
1970-01-01 00:04:14.715,ir,99101.0
1970-01-01 00:04:14.734,ir,99081.0
1970-01-01 00:04:14.768,ir,99078.0
1970-01-01 00:04:14.772,ir,99091.0
1970-01-01 00:04:14.792,ir,99073.0
1970-01-01 00:04:14.811,ir,99078.0
1970-01-01 00:04:14.851,ir,99083.0
1970-01-01 00:04:14.871,ir,99099.0
1970-01-01 00:04:14.874,ir,99095.0
1970-01-01 00:04:14.894,ir,98942.0
1970-01-01 00:04:14.929,ir,99079.0
1970-01-01 00:04:14.930,ir,99088.0
1970-01-01 00:04:14.950,ir,99097.0
1970-01-01 00:04:14.970,ir,99091.0
1970-01-01 00:04:14.990,ir,99091.0
1970-01-01 00:04:15.013,ir,99100.0
1970-01-01 00:04:15.044,ir,99078.0
1970-01-01 00:04:15.060,ir,99088.0
1970-01-01 00:04:15.076,ir,99093.0
1970-01-01 00:04:15.103,ir,99068.0
1970-01-01 00:04:15.123,ir,99091.0
1970-01-01 00:04:15.144,ir,99097.0
1970-01-01 00:04:15.164,ir,99175.0
1970-01-01 00:04:15.181,ir,99101.0
1970-01-01 00:04:15.197,ir,99093.0
1970-01-01 00:04:15.213,ir,99108.0
1970-01-01 00:04:15.240,ir,99110.0
1970-01-01 00:04:15.260,ir,99103.0
1970-01-01 00:04:15.280,ir,99099.0
1970-01-01 00:04:15.296,ir,99098.0
1970-01-01 00:04:15.316,ir,99079.0
1970-01-01 00:04:15.332,ir,99096.0
1970-01-01 00:04:15.363,ir,99097.0
1970-01-01 00:04:15.386,ir,99074.0
